,zip,year,month,datetime,City,State,Metro,CountyName,year-month,zri_x,zri_y
83008,91766,2019,5,2019-05-01,Pomona,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-05,2030.8497910659778,1918.0000000000002
83009,91766,2019,6,2019-06-01,Pomona,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-06,2037.0683595012347,1942.9999999999998
83010,91766,2019,7,2019-07-01,Pomona,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-07,2043.3654777139236,1967.0
83011,91766,2019,8,2019-08-01,Pomona,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-08,2049.7384317440024,1976.0
83012,91766,2019,9,2019-09-01,Pomona,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-09,2055.2154921083547,1979.9999999999998
83013,91766,2019,10,2019-10-01,Pomona,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-10,2057.3564143772965,1967.0
83014,91766,2019,11,2019-11-01,Pomona,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-11,2060.7079138604117,1979.0
83015,91766,2019,12,2019-12-01,Pomona,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-12,2060.7234723972256,1954.0
83076,91776,2019,1,2019-01-01,San Gabriel,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-01,2195.5976329742703,2146.0
83077,91776,2019,2,2019-02-01,San Gabriel,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-02,2188.973126933878,2087.0
83078,91776,2019,3,2019-03-01,San Gabriel,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-03,2187.9718079478707,2028.0
83079,91776,2019,4,2019-04-01,San Gabriel,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-04,2192.973487659417,1969.0
83080,91776,2019,5,2019-05-01,San Gabriel,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-05,2198.383120298441,1970.0
83081,91776,2019,6,2019-06-01,San Gabriel,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-06,2204.341441817706,1973.0
83082,91776,2019,7,2019-07-01,San Gabriel,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-07,2210.514391860797,1985.0
83083,91776,2019,8,2019-08-01,San Gabriel,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-08,2214.4020830723216,1993.0
83084,91776,2019,9,2019-09-01,San Gabriel,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-09,2215.194446862254,1998.0
83085,91776,2019,10,2019-10-01,San Gabriel,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-10,2215.3830101613576,2033.0000000000002
83086,91776,2019,11,2019-11-01,San Gabriel,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-11,2214.47598626883,2004.0
83087,91776,2019,12,2019-12-01,San Gabriel,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-12,2213.8568440527665,2005.0000000000002
83148,91801,2019,1,2019-01-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-01,2180.8099995287585,2161.0
83149,91801,2019,2,2019-02-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-02,2179.1006158081805,2126.0
83150,91801,2019,3,2019-03-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-03,2181.2321098286834,2111.0
83151,91801,2019,4,2019-04-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-04,2188.180284847798,2102.0
83152,91801,2019,5,2019-05-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-05,2194.934386138096,2098.0
83153,91801,2019,6,2019-06-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-06,2201.737363662916,2102.0
83154,91801,2019,7,2019-07-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-07,2207.015238031972,2114.0
83155,91801,2019,8,2019-08-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-08,2212.4967216083437,2126.0
83156,91801,2019,9,2019-09-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-09,2220.83536628149,2135.0
83157,91801,2019,10,2019-10-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-10,2224.416180978571,2182.0
83158,91801,2019,11,2019-11-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-11,2230.065437564159,2146.0
83159,91801,2019,12,2019-12-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-12,2232.0640213417933,2110.0
83220,91803,2019,1,2019-01-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-01,2082.77557254661,2045.0
83221,91803,2019,2,2019-02-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-02,2074.2433448964935,1995.0000000000002
83222,91803,2019,3,2019-03-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-03,2071.1846214235643,1968.0000000000002
83223,91803,2019,4,2019-04-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-04,2069.553984066347,1950.0
83224,91803,2019,5,2019-05-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-05,2070.0875143228686,1951.0000000000002
83225,91803,2019,6,2019-06-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-06,2070.158919072945,1954.0
83226,91803,2019,7,2019-07-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-07,2069.6575669060135,1967.0
83227,91803,2019,8,2019-08-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-08,2069.2816370156283,1978.0000000000002
83228,91803,2019,9,2019-09-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-09,2069.140076711453,1988.0
83229,91803,2019,10,2019-10-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-10,2069.1086908743237,2032.0000000000002
83230,91803,2019,11,2019-11-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-11,2069.1814509072365,2004.0
83231,91803,2019,12,2019-12-01,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2019-12,2069.3014584680154,1998.0
83292,91913,2019,1,2019-01-01,Chula Vista,CA,San Diego-Carlsbad,San Diego County,2019-01,2246.311322534592,2243.0
83293,91913,2019,2,2019-02-01,Chula Vista,CA,San Diego-Carlsbad,San Diego County,2019-02,2244.857212057346,2242.0
83294,91913,2019,3,2019-03-01,Chula Vista,CA,San Diego-Carlsbad,San Diego County,2019-03,2240.6721950388824,2242.0
83295,91913,2019,4,2019-04-01,Chula Vista,CA,San Diego-Carlsbad,San Diego County,2019-04,2236.5186561861474,2242.0
83296,91913,2019,5,2019-05-01,Chula Vista,CA,San Diego-Carlsbad,San Diego County,2019-05,2234.987432018604,2242.0
83297,91913,2019,6,2019-06-01,Chula Vista,CA,San Diego-Carlsbad,San Diego County,2019-06,2230.869501784225,2252.0
83298,91913,2019,7,2019-07-01,Chula Vista,CA,San Diego-Carlsbad,San Diego County,2019-07,2225.447847583086,2260.0
83299,91913,2019,8,2019-08-01,Chula Vista,CA,San Diego-Carlsbad,San Diego County,2019-08,2221.339767027654,2251.0
83300,91913,2019,9,2019-09-01,Chula Vista,CA,San Diego-Carlsbad,San Diego County,2019-09,2216.0600498513936,2261.0
83301,91913,2019,10,2019-10-01,Chula Vista,CA,San Diego-Carlsbad,San Diego County,2019-10,2213.1883407291966,2283.0
83302,91913,2019,11,2019-11-01,Chula Vista,CA,San Diego-Carlsbad,San Diego County,2019-11,2214.590337963576,2296.0
83303,91913,2019,12,2019-12-01,Chula Vista,CA,San Diego-Carlsbad,San Diego County,2019-12,2218.5514394132283,2283.0
83364,92008,2019,1,2019-01-01,Carlsbad,CA,San Diego-Carlsbad,San Diego County,2019-01,2053.180738877274,2045.0
83365,92008,2019,2,2019-02-01,Carlsbad,CA,San Diego-Carlsbad,San Diego County,2019-02,2054.109812102136,2045.9999999999998
83366,92008,2019,3,2019-03-01,Carlsbad,CA,San Diego-Carlsbad,San Diego County,2019-03,2056.577197300634,2047.0
83367,92008,2019,4,2019-04-01,Carlsbad,CA,San Diego-Carlsbad,San Diego County,2019-04,2059.4140095506796,2039.0
83368,92008,2019,5,2019-05-01,Carlsbad,CA,San Diego-Carlsbad,San Diego County,2019-05,2061.524379375062,2082.0
83369,92008,2019,6,2019-06-01,Carlsbad,CA,San Diego-Carlsbad,San Diego County,2019-06,2063.0818093583484,2108.0
83370,92008,2019,7,2019-07-01,Carlsbad,CA,San Diego-Carlsbad,San Diego County,2019-07,2063.9653854323,2134.0
83371,92008,2019,8,2019-08-01,Carlsbad,CA,San Diego-Carlsbad,San Diego County,2019-08,2065.8609994311555,2159.0
83372,92008,2019,9,2019-09-01,Carlsbad,CA,San Diego-Carlsbad,San Diego County,2019-09,2070.2965237095063,2176.0
83373,92008,2019,10,2019-10-01,Carlsbad,CA,San Diego-Carlsbad,San Diego County,2019-10,2074.936411218236,2182.0
83374,92008,2019,11,2019-11-01,Carlsbad,CA,San Diego-Carlsbad,San Diego County,2019-11,2079.3808359502027,2213.0
83375,92008,2019,12,2019-12-01,Carlsbad,CA,San Diego-Carlsbad,San Diego County,2019-12,2085.3265276639086,2191.0
83436,92101,2019,1,2019-01-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-01,2344.0172703929566,2340.0
83437,92101,2019,2,2019-02-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-02,2348.0714825585223,2352.0
83438,92101,2019,3,2019-03-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-03,2352.885794435844,2354.0
83439,92101,2019,4,2019-04-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-04,2351.718044447688,2347.0
83440,92101,2019,5,2019-05-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-05,2350.6816873866674,2373.0
83441,92101,2019,6,2019-06-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-06,2347.7812342078905,2385.0
83442,92101,2019,7,2019-07-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-07,2347.8118419588054,2404.0
83443,92101,2019,8,2019-08-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-08,2348.4206219793464,2422.0
83444,92101,2019,9,2019-09-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-09,2349.688831157082,2429.0
83445,92101,2019,10,2019-10-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-10,2350.430152046554,2409.0
83446,92101,2019,11,2019-11-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-11,2350.7247833121337,2373.0
83447,92101,2019,12,2019-12-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-12,2350.612112265037,2347.0
83508,92103,2019,1,2019-01-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-01,2038.7638046236093,2047.0
83509,92103,2019,2,2019-02-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-02,2059.5473697873213,2056.0
83510,92103,2019,3,2019-03-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-03,2079.481884661932,2040.0000000000002
83511,92103,2019,4,2019-04-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-04,2094.6461132642203,2023.0
83512,92103,2019,5,2019-05-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-05,2105.658173762186,2100.0
83513,92103,2019,6,2019-06-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-06,2110.470565601871,2177.0
83514,92103,2019,7,2019-07-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-07,2111.576320055235,2222.0
83515,92103,2019,8,2019-08-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-08,2113.8762961877715,2256.0
83516,92103,2019,9,2019-09-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-09,2115.136119340996,2277.0
83517,92103,2019,10,2019-10-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-10,2117.9270671628437,2264.0
83518,92103,2019,11,2019-11-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-11,2119.2778443523466,2221.0
83519,92103,2019,12,2019-12-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-12,2121.1054912843174,2178.0
83580,92104,2019,1,2019-01-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-01,1825.554059292263,1812.0
83581,92104,2019,2,2019-02-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-02,1833.5765687849757,1810.0
83582,92104,2019,3,2019-03-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-03,1842.2075721097085,1811.0
83583,92104,2019,4,2019-04-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-04,1861.9222272818306,1813.0
83584,92104,2019,5,2019-05-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-05,1883.491342618873,1891.7500000000002
83585,92104,2019,6,2019-06-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-06,1899.759867398181,1970.5
83586,92104,2019,7,2019-07-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-07,1911.7514194144526,2049.25
83587,92104,2019,8,2019-08-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-08,1921.68206842077,2128.0
83588,92104,2019,9,2019-09-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-09,1924.760322951427,2139.0
83589,92104,2019,10,2019-10-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-10,1927.2873607291308,2129.0
83590,92104,2019,11,2019-11-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-11,1931.5195444498243,2104.0
83591,92104,2019,12,2019-12-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-12,1938.835762712277,2051.0
83652,92108,2019,1,2019-01-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-01,1987.3079830127256,2001.0
83653,92108,2019,2,2019-02-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-02,1990.6894142683293,2005.0
83654,92108,2019,3,2019-03-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-03,1992.0129328876387,1996.0
83655,92108,2019,4,2019-04-01,San Diego,CA,San Diego-Carlsbad,San Diego County,2019-04,1995.252345948823,1985.0
