,zip,year,month,datetime,City,State,Metro,CountyName,year-month,zri_predict,zri_actual,residual
88628,94608,2019,9,2019-09-01,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,2019-09,2914.7696695910877,2887.0,27.769669591087677
88629,94608,2019,10,2019-10-01,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,2019-10,2784.4030066465098,2877.0,-92.59699335349023
88630,94608,2019,11,2019-11-01,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,2019-11,2910.0151145807213,2829.0,81.01511458072127
88631,94608,2019,12,2019-12-01,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,2019-12,2920.6986595352973,2801.0,119.69865953529734
88692,94621,2019,1,2019-01-01,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,2019-01,2571.8994809234982,2531.0,40.89948092349823
88693,94621,2019,2,2019-02-01,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,2019-02,2605.3997016426806,2519.0,86.39970164268061
88694,94621,2019,3,2019-03-01,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,2019-03,2561.0270186330986,2511.0,50.02701863309858
88695,94621,2019,4,2019-04-01,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,2019-04,2576.3833561794763,2512.0,64.38335617947632
88696,94621,2019,5,2019-05-01,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,2019-05,2571.707125025806,2521.0,50.70712502580591
88697,94621,2019,6,2019-06-01,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,2019-06,2581.35803537845,2516.0,65.35803537845004
88698,94621,2019,7,2019-07-01,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,2019-07,2628.233593639192,2536.0,92.2335936391919
88699,94621,2019,8,2019-08-01,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,2019-08,2604.952233991195,2564.0,40.952233991195044
88700,94621,2019,9,2019-09-01,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,2019-09,2600.1239169843016,2585.0,15.123916984301559
88701,94621,2019,10,2019-10-01,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,2019-10,2455.417130356428,2609.0,-153.58286964357194
88702,94621,2019,11,2019-11-01,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,2019-11,2550.385546953105,2582.0,-31.61445304689505
88703,94621,2019,12,2019-12-01,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,2019-12,2556.7913049709546,2598.0,-41.20869502904543
88764,94703,2019,1,2019-01-01,Berkeley,CA,San Francisco-Oakland-Hayward,Alameda County,2019-01,2850.414791435378,2763.0,87.41479143537799
88765,94703,2019,2,2019-02-01,Berkeley,CA,San Francisco-Oakland-Hayward,Alameda County,2019-02,2814.937472173435,2774.0,40.9374721734348
88766,94703,2019,3,2019-03-01,Berkeley,CA,San Francisco-Oakland-Hayward,Alameda County,2019-03,2891.8563229295537,2795.0,96.8563229295537
88767,94703,2019,4,2019-04-01,Berkeley,CA,San Francisco-Oakland-Hayward,Alameda County,2019-04,2912.3975755300207,2832.0,80.39757553002073
88768,94703,2019,5,2019-05-01,Berkeley,CA,San Francisco-Oakland-Hayward,Alameda County,2019-05,2939.977562397842,2865.0,74.97756239784212
88769,94703,2019,6,2019-06-01,Berkeley,CA,San Francisco-Oakland-Hayward,Alameda County,2019-06,2923.5796117440955,2946.0,-22.420388255904527
88770,94703,2019,7,2019-07-01,Berkeley,CA,San Francisco-Oakland-Hayward,Alameda County,2019-07,2965.9967250968452,2940.0,25.99672509684524
88771,94703,2019,8,2019-08-01,Berkeley,CA,San Francisco-Oakland-Hayward,Alameda County,2019-08,2939.6380522728896,2911.0,28.63805227288958
88772,94703,2019,9,2019-09-01,Berkeley,CA,San Francisco-Oakland-Hayward,Alameda County,2019-09,2911.1811648020694,2883.0,28.18116480206936
88773,94703,2019,10,2019-10-01,Berkeley,CA,San Francisco-Oakland-Hayward,Alameda County,2019-10,2746.647648296649,2838.0,-91.3523517033509
88774,94703,2019,11,2019-11-01,Berkeley,CA,San Francisco-Oakland-Hayward,Alameda County,2019-11,2874.745983585595,2807.0,67.74598358559479
88775,94703,2019,12,2019-12-01,Berkeley,CA,San Francisco-Oakland-Hayward,Alameda County,2019-12,2861.0645994082915,2814.0,47.06459940829154
88836,94801,2019,1,2019-01-01,Richmond,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-01,2313.2208379005187,2328.0,-14.779162099481255
88837,94801,2019,2,2019-02-01,Richmond,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-02,2325.4691763179994,2375.0,-49.53082368200057
88838,94801,2019,3,2019-03-01,Richmond,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-03,2334.9069502424786,2358.0,-23.093049757521385
88839,94801,2019,4,2019-04-01,Richmond,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-04,2369.23005532833,2329.0,40.230055328329854
88840,94801,2019,5,2019-05-01,Richmond,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-05,2383.6184470277294,2293.0,90.61844702772942
88841,94801,2019,6,2019-06-01,Richmond,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-06,2408.135196109146,2254.0,154.1351961091459
88842,94801,2019,7,2019-07-01,Richmond,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-07,2385.3914318297993,2243.0,142.39143182979933
88843,94801,2019,8,2019-08-01,Richmond,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-08,2414.773791631514,2248.0,166.7737916315141
88844,94801,2019,9,2019-09-01,Richmond,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-09,2388.9428831208106,2256.0,132.94288312081062
88845,94801,2019,10,2019-10-01,Richmond,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-10,2344.817649201993,2213.0,131.81764920199294
88846,94801,2019,11,2019-11-01,Richmond,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-11,2418.328815564218,2244.0,174.32881556421808
88847,94801,2019,12,2019-12-01,Richmond,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-12,2420.450201111492,2243.0,177.45020111149188
88908,94806,2019,1,2019-01-01,San Pablo,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-01,2210.497434438061,2145.0,65.49743443806119
88909,94806,2019,2,2019-02-01,San Pablo,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-02,2210.028875138707,2144.0,66.02887513870701
88910,94806,2019,3,2019-03-01,San Pablo,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-03,2224.997078007012,2144.0,80.99707800701208
88911,94806,2019,4,2019-04-01,San Pablo,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-04,2271.0969336869257,2149.0,122.0969336869257
88912,94806,2019,5,2019-05-01,San Pablo,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-05,2255.7626550218674,2152.0,103.76265502186743
88913,94806,2019,6,2019-06-01,San Pablo,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-06,2261.9353811008405,2158.0,103.93538110084046
88914,94806,2019,7,2019-07-01,San Pablo,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-07,2243.5893869619504,2162.0,81.58938696195037
88915,94806,2019,8,2019-08-01,San Pablo,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-08,2237.1200789425984,2162.0,75.12007894259841
88916,94806,2019,9,2019-09-01,San Pablo,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-09,2167.896090869332,2161.0,6.896090869332056
88917,94806,2019,10,2019-10-01,San Pablo,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-10,2130.388605625037,2105.0,25.388605625037144
88918,94806,2019,11,2019-11-01,San Pablo,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-11,2227.483085600068,2049.0,178.48308560006808
88919,94806,2019,12,2019-12-01,San Pablo,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-12,2252.902833684599,2038.0,214.90283368459905
88980,94901,2019,1,2019-01-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-01,2600.96833478018,2635.0,-34.03166521981984
88981,94901,2019,2,2019-02-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-02,2588.469968518443,2632.0,-43.53003148155722
88982,94901,2019,3,2019-03-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-03,2592.7423177347773,2627.0,-34.257682265222684
88983,94901,2019,4,2019-04-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-04,2628.589531576812,2600.0,28.589531576812078
88984,94901,2019,5,2019-05-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-05,2632.88212936614,2638.0,-5.117870633860093
88985,94901,2019,6,2019-06-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-06,2628.485908725727,2664.0,-35.51409127427314
88986,94901,2019,7,2019-07-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-07,2635.097659689451,2677.0,-41.90234031054888
88987,94901,2019,8,2019-08-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-08,2639.0764731310123,2687.0,-47.923526868987665
88988,94901,2019,9,2019-09-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-09,2649.991911871735,2685.0,-35.00808812826517
88989,94901,2019,10,2019-10-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-10,2561.302078082998,2666.0,-104.69792191700208
88990,94901,2019,11,2019-11-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-11,2647.5261465682056,2652.0,-4.473853431794396
88991,94901,2019,12,2019-12-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-12,2610.5666568054858,2627.0,-16.433343194514237
89052,94903,2019,1,2019-01-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-01,2622.5945169503216,2647.0,-24.405483049678423
89053,94903,2019,2,2019-02-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-02,2655.5284079398707,2685.0,-29.471592060129296
89054,94903,2019,3,2019-03-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-03,2649.607157967345,2710.0,-60.39284203265515
89055,94903,2019,4,2019-04-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-04,2657.913660277188,2747.0,-89.08633972281223
89056,94903,2019,5,2019-05-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-05,2641.05010853794,2698.0,-56.949891462059895
89057,94903,2019,6,2019-06-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-06,2646.863160219946,2740.0,-93.13683978005383
89058,94903,2019,7,2019-07-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-07,2659.746085120381,2775.0,-115.25391487961906
89059,94903,2019,8,2019-08-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-08,2699.243311564568,2749.0,-49.7566884354319
89060,94903,2019,9,2019-09-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-09,2706.1181141654197,2718.0,-11.881885834580316
89061,94903,2019,10,2019-10-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-10,2638.1672943213302,2687.5,-49.332705678669754
89062,94903,2019,11,2019-11-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-11,2721.3863836663018,2657.0,64.38638366630175
89063,94903,2019,12,2019-12-01,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,2019-12,2715.7211375184515,2646.0,69.72113751845154
89124,95008,2019,1,2019-01-01,Campbell,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-01,2638.56380609662,2631.0,7.563806096619828
89125,95008,2019,2,2019-02-01,Campbell,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-02,2626.4860152330994,2623.0,3.4860152330993515
89126,95008,2019,3,2019-03-01,Campbell,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-03,2604.2973776283216,2618.0,-13.702622371678444
89127,95008,2019,4,2019-04-01,Campbell,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-04,2615.784531709951,2615.0,0.7845317099508975
89128,95008,2019,5,2019-05-01,Campbell,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-05,2620.7506908645173,2609.0,11.75069086451731
89129,95008,2019,6,2019-06-01,Campbell,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-06,2597.622541577504,2613.0,-15.377458422496147
89130,95008,2019,7,2019-07-01,Campbell,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-07,2621.0157056854523,2627.0,-5.984294314547697
89131,95008,2019,8,2019-08-01,Campbell,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-08,2634.727131704687,2678.0,-43.272868295312946
89132,95008,2019,9,2019-09-01,Campbell,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-09,2647.208535817182,2663.0,-15.79146418281789
89133,95008,2019,10,2019-10-01,Campbell,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-10,2570.622757679955,2622.0,-51.37724232004484
89134,95008,2019,11,2019-11-01,Campbell,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-11,2626.4143876947837,2578.0,48.41438769478373
89135,95008,2019,12,2019-12-01,Campbell,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-12,2625.5679180736706,2585.0,40.567918073670626
89196,95014,2019,1,2019-01-01,Cupertino,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-01,3274.413616930068,3209.0,65.4136169300682
89197,95014,2019,2,2019-02-01,Cupertino,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-02,3281.4263639554874,3213.0,68.42636395548743
89198,95014,2019,3,2019-03-01,Cupertino,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-03,3280.0593463080795,3205.0,75.05934630807951
89199,95014,2019,4,2019-04-01,Cupertino,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-04,3291.7269372473593,3201.0,90.72693724735927
89200,95014,2019,5,2019-05-01,Cupertino,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-05,3286.506205402323,3212.0,74.50620540232285
89201,95014,2019,6,2019-06-01,Cupertino,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-06,3269.0930117055127,3228.0,41.09301170551271
89202,95014,2019,7,2019-07-01,Cupertino,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-07,3286.7466263512297,3256.0,30.74662635122968
89203,95014,2019,8,2019-08-01,Cupertino,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-08,3336.3120569941198,3268.0,68.31205699411976
89204,95014,2019,9,2019-09-01,Cupertino,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-09,3307.6091554170093,3272.0,35.60915541700933
89205,95014,2019,10,2019-10-01,Cupertino,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-10,3241.2481494275694,3267.0,-25.751850572430612
89206,95014,2019,11,2019-11-01,Cupertino,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-11,3325.7766337215503,3191.0,134.7766337215503
89207,95014,2019,12,2019-12-01,Cupertino,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-12,3340.2861285928357,3205.0,135.28612859283567
89268,95050,2019,1,2019-01-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-01,2718.692440135783,2676.0,42.69244013578282
89269,95050,2019,2,2019-02-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-02,2712.6926912787903,2703.0,9.692691278790335
89270,95050,2019,3,2019-03-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-03,2696.1310908938385,2716.0,-19.86890910616148
89271,95050,2019,4,2019-04-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-04,2693.3255460895793,2740.0,-46.67445391042065
89272,95050,2019,5,2019-05-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-05,2689.9163940109506,2773.0,-83.08360598904937
89273,95050,2019,6,2019-06-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-06,2682.156529384735,2811.0,-128.84347061526478
89274,95050,2019,7,2019-07-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-07,2679.6438023346936,2840.0,-160.35619766530635
89275,95050,2019,8,2019-08-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-08,2680.2817287088255,2796.0,-115.71827129117446
89276,95050,2019,9,2019-09-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-09,2674.3592790479033,2759.0,-84.64072095209667
89277,95050,2019,10,2019-10-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-10,2642.025156078584,2750.0,-107.97484392141587
89278,95050,2019,11,2019-11-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-11,2666.0927421617243,2691.0,-24.907257838275655
89279,95050,2019,12,2019-12-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-12,2675.481365430227,2665.0,10.481365430227015
89340,95051,2019,1,2019-01-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-01,2923.386160568151,2803.0,120.3861605681509
89341,95051,2019,2,2019-02-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-02,2937.8658022645177,2784.0,153.8658022645177
89342,95051,2019,3,2019-03-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-03,2918.213088608203,2781.0,137.21308860820318
89343,95051,2019,4,2019-04-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-04,2926.606768844768,2796.0,130.60676884476788
89344,95051,2019,5,2019-05-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-05,2938.6330362322406,2836.0,102.63303623224056
89345,95051,2019,6,2019-06-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-06,2939.5111930343305,2879.0,60.51119303433052
89346,95051,2019,7,2019-07-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-07,2937.219259702407,2912.0,25.219259702406816
89347,95051,2019,8,2019-08-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-08,2952.5898706022804,2886.0,66.58987060228037
89348,95051,2019,9,2019-09-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-09,2942.097835194427,2878.0,64.0978351944268
89349,95051,2019,10,2019-10-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-10,2881.5815835161516,2903.0,-21.418416483848432
89350,95051,2019,11,2019-11-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-11,2925.365310855538,2909.0,16.365310855538155
89351,95051,2019,12,2019-12-01,Santa Clara,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-12,2963.374915956351,2894.0,69.37491595635083
89412,95112,2019,1,2019-01-01,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-01,2601.8828933428013,2583.0,18.882893342801253
89413,95112,2019,2,2019-02-01,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-02,2588.93706871763,2585.0,3.9370687176301544
89414,95112,2019,3,2019-03-01,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-03,2585.08272158569,2587.0,-1.9172784143102035
89415,95112,2019,4,2019-04-01,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-04,2605.114703251521,2595.0,10.11470325152095
89416,95112,2019,5,2019-05-01,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-05,2590.38923591074,2610.0,-19.6107640892601
89417,95112,2019,6,2019-06-01,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-06,2576.772313281261,2629.0,-52.22768671873882
89418,95112,2019,7,2019-07-01,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-07,2584.19345977598,2669.0,-84.80654022401995
89419,95112,2019,8,2019-08-01,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-08,2582.8159522858086,2655.0,-72.18404771419137
89420,95112,2019,9,2019-09-01,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2019-09,2566.3329343872338,2629.0,-62.66706561276624
